7, -31, 1025
7, -31, 1025
8, -33, 1023
8, -31, 1025
9, -32, 1024
9, -32, 1024
9, -31, 1024
8, -31, 1025
8, -32, 1025
8, -32, 1025
7, -32, 1025
8, -32, 1024
9, -32, 1025
9, -32, 1025
8, -31, 1024
8, -31, 1024
7, -31, 1024
7, -31, 1025
7, -31, 1025
8, -32, 1025
8, -31, 1023
8, -31, 1025
8, -31, 1025
8, -31, 1025
9, -31, 1025
8, -32, 1024
8, -32, 1024
8, -33, 1024
8, -32, 1024
7, -32, 1025
7, -32, 1025
9, -32, 1025
9, -31, 1025
8, -31, 1024
8, -31, 1024
7, -32, 1025
7, -32, 1025
8, -33, 1024
8, -33, 1024
9, -30, 1025
7, -34, 1021
10, -32, 1020
4, -27, 1039
4, -27, 1039
14, -30, 1007
2, -35, 1038
11, -32, 1020
6, -31, 1027
6, -31, 1027
9, -31, 1022
7, -31, 1028
8, -31, 1025
8, -31, 1025
8, -31, 1024
7, -32, 1024
9, -31, 1024
9, -31, 1024
8, -31, 1024
7, -31, 1025
8, -32, 1024
8, -32, 1024
8, -32, 1025
8, -32, 1025
8, -32, 1025
8, -32, 1025
8, -31, 1025
9, -31, 1024
8, -31, 1024
8, -32, 1024
8, -32, 1024
8, -32, 1025
8, -32, 1024
8, -31, 1025
8, -31, 1025
9, -31, 1025
8, -32, 1025
8, -33, 1026
8, -33, 1026
7, -32, 1025
8, -32, 1026
8, -32, 1024
8, -32, 1024
8, -32, 1024
8, -31, 1025
8, -31, 1026
8, -31, 1026
7, -32, 1025
8, -31, 1025
7, -31, 1026
8, -31, 1025
8, -31, 1025
9, -31, 1026
9, -32, 1025
7, -32, 1026
7, -32, 1026
7, -31, 1026
7, -32, 1024
6, -30, 1024
6, -30, 1024
12, -37, 1025
9, -33, 1025
8, -32, 1026
8, -32, 1026
7, -31, 1026
-,-,-
7, -31, 1012
10, -28, 1033
7, -31, 1026
7, -31, 1026
8, -31, 1025
8, -30, 1026
7, -32, 1026
7, -32, 1026
-,-,-
8, -29, 1023
8, -29, 1023
8, -29, 1025
6, -32, 1025
8, -31, 1024
8, -31, 1024
8, -31, 1024
10, -30, 1024
7, -31, 1025
7, -31, 1025
7, -31, 1023
6, -32, 1024
7, -32, 1025
7, -32, 1025
8, -30, 1024
9, -30, 1024
9, -31, 1023
9, -30, 1025
9, -30, 1025
8, -32, 1024
8, -31, 1024
8, -30, 1025
8, -30, 1025
8, -30, 1025
9, -30, 1024
8, -31, 1024
8, -31, 1024
9, -31, 1024
8, -30, 1024
8, -31, 1025
8, -31, 1025
7, -31, 1024
8, -31, 1024
9, -30, 1025
9, -30, 1025
9, -31, 1024
8, -31, 1023
8, -31, 1025
8, -31, 1024
8, -31, 1024
9, -30, 1023
8, -31, 1024
9, -30, 1025
9, -30, 1025
9, -31, 1024
8, -31, 1024
7, -30, 1024
7, -30, 1024
7, -31, 1026
8, -31, 1023
9, -31, 1023
9, -31, 1023
9, -31, 1025
9, -31, 1024
8, -31, 1024
8, -31, 1024
8, -31, 1023
7, -31, 1023
8, -31, 1024
8, -31, 1024
8, -31, 1024
9, -31, 1024
9, -31, 1023
8, -31, 1024
8, -31, 1024
8, -30, 1024
8, -30, 1025
8, -30, 1024
8, -30, 1024
9, -31, 1023
8, -31, 1024
8, -32, 1024
8, -32, 1024
8, -30, 1025
9, -30, 1024
8, -30, 1024
8, -30, 1024
8, -31, 1024
8, -32, 1023
7, -31, 1025
8, -31, 1022
8, -31, 1022
9, -32, 1022
8, -31, 1028
9, -31, 1024
9, -31, 1024
8, -32, 1023
8, -31, 1025
8, -31, 1023
8, -31, 1023
9, -31, 1025
9, -31, 1023
8, -31, 1025
8, -31, 1025
8, -30, 1023
9, -30, 1027
7, -31, 1023
7, -31, 1023
5, -35, 1021
8, -31, 1023
7, -31, 1028
9, -32, 1022
9, -32, 1022
9, -30, 1024
8, -31, 1025
8, -30, 1024
8, -30, 1024
7, -31, 1024
7, -32, 1024
7, -31, 1025
7, -31, 1025
8, -31, 1025
8, -31, 1024
8, -31, 1024
8, -31, 1024
7, -32, 1023
8, -32, 1023
7, -31, 1025
7, -31, 1025
7, -31, 1025
6, -31, 1025
7, -31, 1023
-2, -33, 1023
-2, -33, 1023
-7, -36, 1026
4, -33, 1022
7, -30, 1024
26, -30, 1023
-,-,-
19, -41, 1027
18, -18, 1024
25, 46, 1017
25, 46, 1017
39, 38, 1034
2, -43, 1024
23, -14, 1025
23, -14, 1025
9, -33, 1022
11, -29, 1024
5, -34, 1024
4, -31, 1025
4, -31, 1025
5, -33, 1024
8, -33, 1024
8, -32, 1023
8, -32, 1023
8, -31, 1025
7, -31, 1024
7, -33, 1024
7, -33, 1024
7, -32, 1024
8, -32, 1023
8, -32, 1024
8, -32, 1024
7, -31, 1024
7, -33, 1025
7, -32, 1024
7, -32, 1024
8, -32, 1024
7, -32, 1023
9, -32, 1025
6, -31, 1025
6, -31, 1025
7, -32, 1025
8, -33, 1024
7, -32, 1024
7, -32, 1024
8, -32, 1025
8, -31, 1024
-,-,-
-1, -17, 1011
14, -22, 1032
12, -17, 1024
12, -17, 1024
7, -16, 1028
3, -18, 1027
5, -19, 1026
5, -19, 1026
3, -20, 1026
6, -20, 1025
12, -19, 1021
7, -19, 1025
7, -19, 1025
5, -20, 1024
5, -19, 1025
5, -19, 1025
5, -19, 1025
5, -20, 1026
7, -19, 1022
8, -19, 1023
8, -19, 1023
6, -19, 1024
5, -20, 1024
5, -19, 1025
5, -19, 1025
7, -20, 1025
5, -20, 1024
6, -19, 1025
7, -20, 1025
7, -20, 1025
8, -19, 1023
9, -18, 1023
7, -17, 1023
7, -17, 1023
5, -16, 1024
0, -5, 1022
8, -27, 1025
8, -27, 1025
2, -16, 1022
-1, -20, 1025
-37, 6, 989
-37, 6, 989
54, -45, 1058
8, -13, 1030
1, -11, 1027
1, -11, 1027
18, -24, 1024
12, -17, 1023
7, -13, 1023
8, -13, 1025
8, -13, 1025
9, -14, 1025
6, -14, 1025
5, -15, 1024
5, -15, 1024
1, -16, 1026
5, -14, 1025
7, -14, 1025
7, -14, 1025
7, -15, 1024
6, -15, 1025
4, -15, 1025
4, -15, 1025
6, -15, 1026
7, -15, 1024
8, -14, 1024
9, -14, 1024
9, -14, 1024
6, -14, 1025
6, -14, 1025
5, -14, 1026
5, -14, 1026
7, -15, 1024
10, -14, 1022
8, -14, 1023
8, -14, 1023
12, -11, 1024
30, 3, 1025
-8, -25, 1027
-10, -24, 1027
-10, -24, 1027
3, -16, 1026
6, -14, 1026
6, -13, 1026
7, -14, 1025
7, -14, 1025
8, -15, 1024
7, -14, 1023
5, -14, 1026
5, -14, 1026
6, -13, 1026
7, -13, 1025
7, -15, 1025
7, -15, 1025
7, -15, 1026
6, -15, 1024
7, -14, 1025
7, -14, 1025
7, -13, 1024
6, -14, 1025
6, -14, 1025
6, -15, 1025
6, -15, 1025
6, -15, 1025
7, -14, 1025
6, -13, 1025
6, -13, 1025
6, -14, 1025
6, -15, 1025
7, -14, 1024
7, -14, 1024
7, -14, 1024
6, -13, 1026
7, -14, 1026
7, -14, 1026
6, -14, 1025
6, -15, 1025
7, -14, 1024
7, -14, 1024
7, -13, 1025
7, -14, 1026
7, -14, 1024
6, -15, 1025
6, -15, 1025
6, -15, 1025
6, -14, 1024
7, -13, 1025
7, -13, 1025
7, -14, 1026
7, -14, 1025
6, -14, 1024
6, -14, 1024
6, -14, 1026
6, -15, 1025
7, -14, 1027
7, -14, 1027
7, -14, 1024
7, -14, 1025
7, -14, 1024
7, -14, 1024
7, -13, 1025
7, -13, 1024
7, -14, 1024
7, -15, 1024
7, -15, 1024
6, -14, 1025
6, -14, 1026
7, -14, 1024
7, -14, 1024
7, -14, 1025
7, -14, 1024
6, -15, 1024
6, -15, 1024
6, -14, 1024
7, -14, 1026
6, -14, 1024
6, -14, 1024
6, -14, 1025
7, -14, 1024
7, -14, 1025
7, -14, 1025
7, -15, 1025
6, -14, 1026
6, -14, 1025
6, -14, 1025
6, -14, 1025
6, -15, 1025
6, -15, 1025
6, -14, 1025
6, -14, 1025
7, -13, 1025
6, -14, 1026
7, -14, 1025
7, -14, 1025
7, -15, 1023
7, -14, 1024
6, -13, 1026
6, -13, 1026
6, -13, 1028
5, -14, 1026
5, -15, 1026
5, -15, 1026
6, -16, 1024
-,-,-
-14, -9, 1033
31, -15, 1014
8, -9, 1025
8, -9, 1025
2, -15, 1027
4, -17, 1023
8, -13, 1026
8, -13, 1026
13, -6, 1027
2, 33, 1028
-10, 14, 1026
11, 25, 1024
11, 25, 1024
-17, 3, 1019
34, 11, 1015
-32, -44, 1036
-32, -44, 1036
0, -73, 1027
2, -134, 1024
-1, -51, 1019
-15, -43, 1026
-3, -50, 1026
-3, -50, 1026
-1, -67, 1025
32, -105, 1027
-7, -56, 1014
-5, 35, 1021
-5, 35, 1021
23, 38, 1044
18, 19, 1018
-10, 73, 1028
1, -7, 1028
1, -7, 1028
-10, 46, 1027
-18, 99, 1024
25, 7, 1016
25, 7, 1016
29, -13, 1026
10, 0, 1026
3, -82, 1031
3, -82, 1031
2, -86, 1014
-27, -151, 1029
-11, -41, 1023
-55, -159, 1021
-11, -180, 1025
-11, -180, 1025
47, -57, 1030
-6, -59, 1019
28, 31, 1034
-7, 76, 1008
24, 182, 1039
24, 182, 1039
14, 69, 1034
-35, 156, 1021
24, 196, 1012
-17, -87, 1007
15, -18, 1056
15, -18, 1056
25, -65, 1018
-11, -88, 1015
-4, -84, 1040
3, -117, 1016
3, -117, 1016
4, -53, 1023
2, -61, 1026
8, -35, 1019
36, -78, 1028
36, -78, 1028
65, -92, 1031
61, -9, 1019
65, -34, 1047
48, 51, 1004
48, 51, 1004
147, 31, 1015
53, -18, 1041
51, -42, 1022
-81, -81, 1008
-81, -81, 1008
-160, -66, 1023
-97, -59, 1037
-109, -22, 1035
-154, -58, 1009
-160, -16, 1022
-164, -44, 1039
-130, 17, 1021
-34, 107, 1029
53, 101, 1038
53, 101, 1038
43, 83, 1012
114, 57, 1015
148, -25, 1017
161, -51, 1026
118, -63, 1025
118, -63, 1025
117, 81, 1034
132, 193, 1006
30, 28, 1015
-51, -194, 1038
-58, -132, 1039
-24, -97, 1005
-24, -97, 1005
-50, -69, 1030
-28, -81, 1026
12, -202, 1016
-2, -262, 1030
-20, -96, 1029
-32, 10, 1018
-32, 10, 1018
-76, 30, 1040
-103, 77, 1008
-67, 108, 1043
4, 122, 1001
-17, 126, 1050
-17, 126, 1050
-129, 220, 1027
43, 158, 1007
82, -45, 1021
101, -133, 1035
153, -124, 1025
118, -62, 1019
108, -13, 1049
108, -13, 1049
128, -79, 971
52, -144, 1047
21, -147, 1010
-42, -149, 1033
-62, -81, 1012
-148, -21, 1041
-128, 68, 1032
-128, 68, 1032
-106, 51, 1014
-79, 24, 1027
-61, -17, 1024
-31, 8, 1024
55, 55, 1045
55, 55, 1045
104, 21, 1012
71, -29, 1018
17, -31, 1023
2, -21, 1023
2, -21, 1023
0, -20, 1025
1, -19, 1024
2, -19, 1022
2, -19, 1022
3, -18, 1023
2, -18, 1024
2, -19, 1024
1, -20, 1025
1, -20, 1025
2, -20, 1024
1, -17, 1025
-,-,-
3, -20, 1024
4, -21, 1024
3, -24, 1025
1, -17, 1024
1, -17, 1024
0, -12, 1024
1, -17, 1027
0, -20, 1022
0, -20, 1022
3, -16, 1025
3, -16, 1023
3, -19, 1024
3, -19, 1024
3, -19, 1024
1, -19, 1024
1, -18, 1024
3, -18, 1024
3, -18, 1024
2, -18, 1024
2, -19, 1025
0, -19, 1024
0, -19, 1024
2, -18, 1024
3, -18, 1024
2, -18, 1023
2, -18, 1023
0, -19, 1026
2, -19, 1026
1, -15, 1028
-,-,-
-5, 14, 1005
-5, 14, 1005
46, -68, 1037
36, -41, 1014
60, -84, 1028
19, -45, 1026
19, -45, 1026
-1, 24, 1021
5, 24, 1025
41, 64, 1016
41, 64, 1016
65, 17, 1022
23, 2, 1023
68, -76, 1026
68, -76, 1026
-12, -78, 1024
-40, -109, 1020
38, -52, 1026
33, -59, 1028
7, -78, 1022
7, -78, 1022
13, -52, 1019
-16, -66, 1024
-72, -41, 1027
-15, -58, 1023
-23, -67, 1024
-16, -68, 1014
-16, -68, 1014
-60, -15, 1020
-37, 32, 1025
-49, 0, 1026
-51, 6, 1026
-51, 6, 1026
-31, 71, 1053
-34, -12, 1003
-2, 48, 1033
-12, 20, 1026
-14, 29, 1011
-14, 29, 1011
25, 21, 1021
60, 39, 1024
18, 26, 1029
18, 26, 1029
32, 89, 1022
58, 29, 1023
54, 9, 1028
54, 9, 1028
55, -41, 1028
82, -27, 1013
84, -38, 1010
32, -75, 1045
32, -75, 1045
1, -104, 1005
-6, -113, 1015
-12, -99, 1039
15, -81, 1017
37, -92, 1028
37, -92, 1028
-8, -63, 1023
-19, -34, 1022
-85, -43, 1036
-70, -17, 1017
-59, 35, 1020
-59, 35, 1020
29, 64, 1020
-6, 60, 1033
3, -10, 1025
1, -28, 1025
1, -28, 1025
0, -10, 1023
4, 7, 1024
-,-,-
0, -19, 1024
0, -19, 1024
4, -17, 1027
-,-,-
2, -16, 1024
3, -15, 1010
2, -16, 1027
5, -18, 1023
5, -18, 1023
4, -20, 1027
4, -16, 1021
0, -16, 1029
3, -16, 1023
3, -16, 1023
1, -17, 1027
5, -19, 1025
5, -18, 1025
5, -18, 1025
3, -15, 1025
2, -16, 1028
2, -17, 1023
2, -17, 1023
4, -20, 1027
3, -18, 1023
3, -17, 1026
3, -17, 1026
2, -16, 1026
3, -16, 1026
3, -18, 1026
3, -18, 1026
4, -19, 1025
4, -18, 1024
4, -17, 1026
4, -16, 1025
4, -16, 1025
4, -18, 1025
3, -19, 1023
3, -18, 1025
3, -18, 1025
2, -17, 1027
2, -15, 1026
2, -16, 1026
2, -16, 1026
4, -18, 1024
4, -19, 1025
3, -18, 1024
3, -18, 1024
2, -18, 1026
2, -17, 1026
5, -17, 1025
5, -17, 1025
5, -18, 1024
4, -18, 1025
4, -17, 1025
2, -17, 1026
2, -17, 1026
2, -17, 1025
3, -18, 1025
4, -19, 1026
4, -19, 1026
4, -18, 1025
3, -17, 1026
3, -16, 1025
3, -16, 1025
2, -17, 1026
2, -18, 1026
3, -19, 1025
3, -19, 1025
4, -18, 1025
3, -17, 1025
4, -17, 1025
4, -17, 1025
3, -17, 1026
2, -18, 1026
3, -19, 1025
3, -17, 1025
3, -17, 1025
3, -16, 1025
4, -16, 1026
4, -18, 1025
4, -18, 1025
3, -19, 1025
3, -19, 1025
3, -17, 1025
3, -17, 1025
2, -17, 1026
3, -16, 1026
3, -18, 1025
3, -18, 1025
3, -18, 1025
3, -18, 1026
2, -17, 1026
2, -17, 1026
3, -17, 1026
4, -17, 1026
4, -18, 1026
4, -18, 1025
4, -18, 1025
3, -17, 1025
2, -16, 1026
3, -17, 1026
3, -17, 1026
3, -18, 1024
4, -18, 1025
4, -17, 1026
4, -17, 1026
3, -16, 1026
3, -17, 1028
3, -18, 1023
3, -18, 1023
3, -19, 1029
5, -17, 1019
3, -18, 1029
3, -18, 1029
4, -17, 1022
2, -18, 1026
2, -17, 1024
3, -19, 1026
3, -19, 1026
4, -17, 1024
3, -18, 1026
4, -16, 1024
4, -16, 1024
3, -18, 1025
4, -18, 1026
4, -18, 1025
4, -18, 1025
4, -17, 1026
3, -17, 1024
3, -16, 1026
3, -16, 1026
3, -18, 1025
4, -18, 1025
3, -18, 1019
3, -18, 1019
2, -18, 1034
3, -16, 1022
3, -16, 1029
4, -17, 1024
4, -17, 1024
3, -20, 1026
3, -18, 1022
3, -17, 1027
3, -17, 1027
4, -15, 1025
3, -17, 1026
4, -19, 1025
4, -19, 1025
4, -20, 1024
4, -17, 1025
2, -16, 1024
2, -16, 1024
3, -16, 1027
3, -18, 1024
4, -19, 1024
4, -19, 1024
4, -19, 1025
5, -18, 1025
0, -13, 1024
0, -13, 1026
6, -19, 1026
0, -17, 1022
7, -21, 1028
1, -16, 1022
1, -16, 1022
6, -17, 1029
0, -16, 1021
6, -17, 1029
6, -17, 1029
1, -20, 1021
6, -17, 1028
1, -19, 1023
1, -19, 1023
4, -14, 1026
2, -18, 1027
5, -16, 1022
5, -16, 1022
3, -21, 1029
3, -16, 1020
2, -18, 1030
2, -18, 1030
3, -14, 1020
3, -19, 1029
4, -17, 1021
4, -20, 1027
4, -20, 1027
4, -16, 1024
2, -17, 1025
4, -16, 1025
4, -16, 1025
3, -19, 1024
4, -18, 1026
3, -18, 1022
3, -18, 1022
3, -17, 1026
3, -16, 1023
4, -17, 1024
4, -17, 1024
3, -18, 1024
4, -19, 1024
3, -17, 1023
3, -17, 1023
3, -17, 1024
3, -15, 1024
3, -18, 1024
4, -19, 1023
4, -19, 1023
3, -18, 1024
2, -16, 1025
3, -16, 1024
3, -16, 1024
4, -17, 1025
3, -18, 1024
3, -18, 1023
3, -18, 1023
3, -18, 1024
3, -16, 1024
4, -15, 1021
4, -15, 1021
4, -17, 1020
3, -21, 1038
4, -18, 1010
4, -18, 1010
2, -18, 1035
3, -15, 1021
3, -17, 1026
4, -16, 1021
4, -16, 1021
3, -20, 1025
4, -17, 1021
2, -18, 1028
2, -18, 1028
3, -14, 1022
2, -17, 1025
3, -18, 1024
3, -18, 1024
3, -19, 1022
4, -18, 1027
2, -16, 1021
2, -16, 1021
2, -16, 1027
2, -18, 1024
3, -19, 1024
3, -19, 1024
4, -19, 1023
4, -16, 1025
3, -15, 1022
3, -17, 1026
3, -17, 1026
3, -18, 1022
3, -19, 1025
3, -18, 1022
3, -18, 1022
3, -16, 1025
2, -16, 1024
3, -18, 1025
3, -18, 1025
3, -18, 1024
4, -18, 1024
4, -17, 1023
4, -17, 1023
2, -16, 1025
3, -17, 1026
3, -17, 1023
3, -17, 1023
4, -18, 1023
3, -18, 1025
3, -17, 1024
2, -17, 1024
2, -17, 1024
3, -17, 1024
4, -17, 1023
4, -18, 1024
4, -18, 1024
3, -17, 1024
2, -17, 1024
3, -17, 1024
3, -17, 1024
4, -17, 1023
3, -17, 1025
3, -18, 1024
3, -18, 1024
3, -17, 1022
3, -17, 1025
3, -17, 1024
3, -17, 1024
3, -17, 1025
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
4, -17, 1024
3, -17, 1024
4, -18, 1024
4, -18, 1024
3, -18, 1024
2, -17, 1024
3, -17, 1023
3, -17, 1023
3, -18, 1024
4, -18, 1023
3, -17, 1025
3, -17, 1025
3, -18, 1024
3, -17, 1023
3, -17, 1024
3, -17, 1024
3, -17, 1024
4, -18, 1024
3, -18, 1024
3, -17, 1023
3, -17, 1023
4, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1023
4, -17, 1023
4, -17, 1024
4, -17, 1024
3, -17, 1024
2, -18, 1025
2, -18, 1024
2, -18, 1024
4, -18, 1024
3, -18, 1024
4, -17, 1024
4, -17, 1024
3, -17, 1024
2, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -16, 1024
3, -16, 1024
3, -17, 1025
3, -17, 1025
3, -18, 1023
3, -18, 1023
3, -18, 1024
4, -17, 1024
5, -15, 1025
5, -15, 1025
2, -21, 1022
2, -19, 1024
2, -18, 1024
2, -18, 1024
3, -18, 1024
2, -17, 1025
3, -18, 1023
4, -17, 1023
4, -17, 1023
4, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
2, -18, 1024
3, -19, 1023
3, -19, 1023
3, -19, 1023
4, -18, 1023
3, -17, 1025
4, -17, 1024
4, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1023
3, -18, 1023
3, -17, 1024
3, -17, 1023
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1023
2, -17, 1024
2, -17, 1024
3, -17, 1024
4, -17, 1023
3, -17, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -16, 1025
3, -16, 1025
3, -17, 1024
4, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1023
2, -17, 1024
3, -17, 1024
3, -17, 1025
3, -18, 1025
3, -19, 1025
3, -17, 1023
3, -17, 1024
3, -17, 1024
4, -17, 1023
3, -18, 1023
3, -18, 1023
3, -18, 1023
3, -18, 1024
3, -18, 1024
4, -18, 1025
4, -18, 1025
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1023
3, -17, 1024
3, -17, 1024
4, -17, 1024
4, -18, 1024
4, -18, 1024
3, -17, 1023
3, -17, 1023
2, -17, 1024
2, -17, 1023
3, -18, 1024
3, -18, 1024
4, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -16, 1024
3, -16, 1024
4, -17, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1023
3, -17, 1023
4, -17, 1024
4, -17, 1024
4, -17, 1024
4, -17, 1024
3, -18, 1024
2, -18, 1024
4, -17, 1024
4, -17, 1024
3, -17, 1023
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1023
3, -17, 1025
3, -17, 1025
3, -17, 1025
3, -18, 1024
3, -18, 1023
3, -17, 1024
4, -17, 1024
4, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
4, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
4, -18, 1024
3, -18, 1024
3, -18, 1023
3, -17, 1025
3, -17, 1025
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1025
3, -17, 1025
3, -17, 1023
3, -17, 1024
3, -18, 1023
3, -18, 1023
3, -18, 1023
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1023
3, -18, 1023
3, -18, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1025
3, -18, 1024
4, -18, 1024
4, -18, 1024
4, -17, 1024
3, -17, 1025
3, -18, 1024
3, -18, 1024
3, -18, 1024
2, -18, 1025
3, -17, 1023
3, -17, 1023
3, -17, 1023
4, -17, 1025
3, -17, 1024
3, -18, 1023
3, -18, 1023
3, -18, 1023
2, -18, 1024
3, -17, 1024
3, -17, 1024
4, -17, 1025
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1010
3, -17, 1035
3, -17, 1031
4, -18, 1022
4, -18, 1022
3, -17, 1021
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -18, 1025
3, -17, 1023
3, -17, 1025
3, -17, 1025
3, -17, 1025
2, -17, 1024
3, -17, 1027
3, -17, 1027
3, -17, 1022
4, -18, 1024
4, -17, 1021
4, -17, 1021
3, -18, 1026
2, -17, 1024
3, -17, 1026
3, -17, 1023
3, -17, 1023
3, -18, 1025
4, -17, 1023
4, -17, 1026
4, -17, 1026
3, -17, 1023
3, -17, 1024
3, -17, 1025
3, -17, 1025
3, -18, 1024
3, -18, 1024
4, -17, 1024
4, -17, 1024
4, -17, 1024
3, -17, 1024
3, -18, 1025
3, -18, 1025
3, -18, 1023
2, -18, 1024
4, -17, 1023
4, -17, 1026
3, -17, 1026
4, -18, 1023
4, -18, 1024
3, -17, 1023
3, -17, 1023
3, -17, 1024
4, -17, 1024
4, -18, 1023
4, -18, 1023
4, -17, 1024
3, -18, 1024
3, -18, 1023
3, -18, 1023
3, -17, 1024
3, -18, 1025
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1025
3, -17, 1024
3, -17, 1024
3, -18, 1024
2, -18, 1024
3, -18, 1024
3, -18, 1024
3, -18, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1023
3, -17, 1023
3, -17, 1024
3, -18, 1024
3, -17, 1025
3, -17, 1025
4, -17, 1024
3, -17, 1024
4, -17, 1024
4, -17, 1024
3, -18, 1024
1, -17, 1024
3, -17, 1024
3, -17, 1024
3, -17, 1023
5, -17, 1024
4, -16, 1024
4, -17, 1024
4, -17, 1024
2, -17, 1024
3, -17, 1026
3, -17, 1023
3, -17, 1023
4, -18, 1023
3, -18, 1023
3, -18, 1023
3, -18, 1023
2, -18, 1029
3, -17, 1019
3, -18, 1026
3, -18, 1026
3, -17, 1024
4, -18, 1024
4, -16, 1023
4, -16, 1023
10, -12, 1028
24, 8, 1022
-1, -32, 1023
-12, -32, 1022
-12, -32, 1022
-4, -23, 1024
4, -17, 1024
3, -17, 1024
3, -18, 1025
3, -18, 1025
3, -17, 1023
3, -17, 1024
4, -18, 1024
4, -18, 1024
4, -17, 1024
3, -17, 1023
3, -18, 1024
3, -18, 1024
-,-,-
