-12, -13, 1026
-10, -13, 1024
-8, -13, 1024
-9, -12, 1025
-9, -13, 1024
-8, -13, 1024
-8, -13, 1024
-8, -13, 1024
-8, -13, 1024
-8, -12, 1023
-8, -13, 1024
-8, -13, 1024
-8, -13, 1024
-8, -13, 1024
-8, -12, 1025
-9, -12, 1025
-8, -12, 1024
-8, -12, 1024
-8, -13, 1024
-8, -13, 1024
-8, -13, 1025
-9, -14, 1024
-9, -14, 1024
-10, -14, 1025
-9, -15, 1024
-24, -63, 1023
-35, -77, 1024
